-0.36907	-0.367787	-0.448679	-0.425051	-0.0914158	-0.415858	0.362733	-0.363226	0.389437	0.364263	-0.418685	0.359363	-0.394691	-0.36057	-0.395523	-0.441553	-0.338943	-0.462322	0.417916	0.427561	-0.456335	0.267128	0.410411	-0.322565	0.393906	-0.346682	-0.442069	-0.384094	-0.416779	0.398049	-0.364584	0.271223
-0.478751	-0.517686	-0.441995	-0.446761	-0.506915	-0.329931	0.319989	-0.358044	0.300979	0.354977	-0.439299	0.383757	-0.315604	-0.315945	-0.442035	-0.426384	-0.420747	-0.3266	0.404232	0.435242	-0.35758	0.361423	0.317513	-0.466087	0.346361	-0.449851	-0.3193	-0.376455	-0.434565	0.333493	-0.515879	0.549498
-0.454677	-0.208248	-0.430057	-0.384102	-0.45368	-0.343511	0.349521	-0.448973	0.402494	0.426115	-0.40526	0.434307	-0.392912	-0.39825	-0.351165	-0.381817	-0.38377	-0.34723	0.46076	0.47428	-0.427495	0.365549	0.410485	-0.474475	0.59276	-0.355934	-0.476524	-0.469502	-0.410536	0.475083	-0.458854	0.480262
-0.460788	-0.417954	-0.378642	-0.353331	-0.228465	-0.423304	0.459543	-0.464039	0.390424	0.498624	-0.384618	0.377378	-0.444806	-0.359079	-0.369335	-0.365144	-0.454733	-0.45383	0.375682	0.434638	-0.45026	0.347631	0.426619	-0.403799	0.302777	-0.403577	-0.39713	-0.388506	-0.3737	0.415741	-0.347731	0.347734
-0.472214	-0.391765	-0.461941	-0.400716	-0.401402	-0.447003	0.395781	-0.394077	0.42232	0.347732	-0.471688	0.424959	-0.401034	-0.37232	-0.441238	-0.426352	-0.395188	-0.398969	0.373326	0.425772	-0.455507	0.397946	0.331266	-0.438129	0.498535	-0.45075	-0.381573	-0.367531	-0.404799	0.350625	-0.44333	0.413848
-0.409164	-0.400262	-0.382132	-0.405592	-0.352624	-0.363477	0.410868	-0.377058	0.350518	0.432968	-0.39692	0.344409	-0.357721	-0.440957	-0.400388	-0.344265	-0.375642	-0.413971	0.443043	0.372005	-0.39917	0.462793	0.378714	-0.393388	0.28843	-0.371755	-0.457734	-0.427946	-0.351906	0.356048	-0.365719	0.34733
-0.434998	-0.497372	-0.360826	-0.443422	-0.359442	-0.372236	0.362804	-0.463018	0.4065	0.350764	-0.419898	0.440993	-0.380255	-0.448366	-0.420726	-0.327379	-0.433222	-0.446008	0.327616	0.432639	-0.369809	0.422947	0.392099	-0.411832	0.384801	-0.38526	-0.346646	-0.435099	-0.414838	0.445235	-0.423518	0.48098
-0.414782	-0.495492	-0.332816	-0.407785	-0.628778	-0.389132	0.36973	-0.42235	0.355198	0.349437	-0.367216	0.404667	-0.412704	-0.391736	-0.431662	-0.362429	-0.367521	-0.357174	0.365332	0.309937	-0.327506	0.30707	0.368918	-0.349151	0.497126	-0.368119	-0.424886	-0.425409	-0.356337	0.340232	-0.461913	0.473185
-0.428603	-0.532521	-0.375808	-0.37392	-0.225884	-0.470626	0.436292	-0.42328	0.46371	0.414811	-0.376739	0.376147	-0.425275	-0.362408	-0.370992	-0.452612	-0.443593	-0.447929	0.419761	0.455918	-0.402684	0.461568	0.4086	-0.355685	0.508995	-0.365695	-0.456101	-0.413444	-0.455605	0.394911	-0.448893	0.372828
-0.415363	-0.295115	-0.39987	-0.413603	-0.554461	-0.346905	0.400159	-0.388049	0.346641	0.347907	-0.421273	0.347474	-0.37822	-0.423105	-0.395588	-0.344447	-0.380696	-0.414702	0.340302	0.355869	-0.363466	0.419771	0.400594	-0.39839	0.471443	-0.324881	-0.338332	-0.336577	-0.395948	0.350228	-0.392337	0.456512
-0.446229	-0.490827	-0.358655	-0.350226	0.37016	-0.35473	0.386792	-0.433145	0.540465	0.44039	-0.37515	0.36999	-0.354736	-0.476287	-0.365474	-0.468559	-0.462674	-0.449062	0.52173	0.328118	-0.471935	0.412471	0.358499	-0.392177	0.441286	-0.475182	-0.378277	-0.483886	-0.455935	0.330701	-0.572309	0.247682
-0.238663	-0.00816702	-0.385386	-0.301848	-0.807039	-0.256401	0.433821	-0.399668	0.267108	0.184873	-0.350044	0.406644	-0.430453	-0.33714	-0.355749	-0.355455	-0.396791	-0.368267	0.372258	0.435775	-0.277917	0.220746	0.42931	-0.397001	0.194745	-0.44929	-0.310418	-0.244412	-0.381431	0.397949	-0.143685	0.227922
-0.436945	-0.48211	-0.366971	-0.49595	-0.533239	-0.427879	0.397563	-0.480954	0.430092	0.36023	-0.41571	0.416199	-0.42837	-0.432188	-0.409892	-0.398983	-0.467146	-0.406252	0.402065	0.413254	-0.508805	0.478981	0.440371	-0.386852	0.436157	-0.459504	-0.405136	-0.469318	-0.498983	0.503325	-0.424163	0.546242
-0.356153	-0.451087	-0.429452	-0.41895	-0.557029	-0.397878	0.292719	-0.419371	0.427046	0.338836	-0.372587	0.453143	-0.317233	-0.351898	-0.354435	-0.427439	-0.355919	-0.364516	0.324815	0.406934	-0.392751	0.415761	0.400611	-0.40988	0.488851	-0.415102	-0.452136	-0.483323	-0.437891	0.392192	-0.371358	0.569357
-0.406367	-0.472702	-0.475046	-0.469472	-0.029166	-0.490705	0.449575	-0.404363	0.425419	0.461184	-0.406856	0.493313	-0.428558	-0.482101	-0.449855	-0.392984	-0.460787	-0.485211	0.415182	0.395984	-0.477039	0.408248	0.414203	-0.443766	0.415434	-0.472732	-0.408478	-0.468374	-0.394377	0.413522	-0.380992	0.444284
-0.215511	-0.0701504	-0.372189	-0.366181	-0.730252	-0.357183	0.355201	-0.290363	0.177468	0.319061	-0.376536	0.367838	-0.47756	-0.303108	-0.374175	-0.33708	-0.323303	-0.353266	0.266623	0.383901	-0.271222	0.372893	0.405256	-0.308157	0.28798	-0.265961	-0.389744	-0.262824	-0.351041	0.356433	-0.310751	0.283684
-0.38848	-0.363171	-0.469064	-0.407681	-0.534079	-0.377367	0.354036	-0.452158	0.367958	0.331653	-0.479752	0.460898	-0.450211	-0.434878	-0.426023	-0.382042	-0.4734	-0.4769	0.448057	0.443238	-0.440879	0.390138	0.377498	-0.467839	0.512152	-0.462306	-0.388798	-0.424958	-0.389138	0.432753	-0.390478	0.468732
-0.375106	-0.501967	-0.384413	-0.360207	-0.266928	-0.433771	0.445052	-0.469668	0.3203	0.385604	-0.374536	0.402734	-0.463727	-0.358831	-0.324937	-0.462278	-0.408348	-0.441999	0.368273	0.396686	-0.422412	0.484224	0.446051	-0.393067	0.216688	-0.367259	-0.439195	-0.408691	-0.411279	0.41316	-0.39646	0.396958
-0.475516	-0.432399	-0.371443	-0.42343	-0.201664	-0.420637	0.432647	-0.470232	0.470295	0.381531	-0.497723	0.430725	-0.344969	-0.380586	-0.462112	-0.442503	-0.455987	-0.395768	0.453827	0.489257	-0.377288	0.475573	0.364168	-0.44508	0.404503	-0.396633	-0.404244	-0.428075	-0.456829	0.426863	-0.429256	0.308787
-0.437355	-0.51402	-0.385602	-0.438493	-0.608781	-0.415661	0.479855	-0.454794	0.464579	0.394685	-0.472074	0.438893	-0.460938	-0.473108	-0.356113	-0.463447	-0.4355	-0.487618	0.369964	0.395408	-0.42975	0.470874	0.440881	-0.433883	0.507564	-0.408554	-0.410591	-0.403715	-0.404614	0.409063	-0.336845	0.506971
-0.400946	-0.416758	-0.444052	-0.455331	-0.545207	-0.384103	0.423941	-0.460404	0.424178	0.388567	-0.414417	0.379516	-0.431885	-0.373078	-0.428407	-0.435389	-0.396848	-0.393428	0.459468	0.438813	-0.431052	0.428281	0.431521	-0.478402	0.414825	-0.377398	-0.429582	-0.37826	-0.453159	0.394923	-0.396961	0.399321
-0.435656	-0.319739	-0.446373	-0.423596	-0.449349	-0.356512	0.390046	-0.340197	0.462931	0.336439	-0.466049	0.393287	-0.421738	-0.431405	-0.475435	-0.436601	-0.434535	-0.350291	0.425769	0.374781	-0.466197	0.294697	0.439621	-0.40546	0.423982	-0.34948	-0.367254	-0.497766	-0.420901	0.331472	-0.357945	0.367423
-0.436541	-0.419187	-0.363727	-0.420123	-0.208019	-0.417242	0.458073	-0.447937	0.391394	0.473681	-0.399649	0.448654	-0.265714	-0.447461	-0.397207	-0.425573	-0.428169	-0.389748	0.43226	0.335756	-0.388464	0.353556	0.337095	-0.407894	0.236406	-0.369785	-0.405963	-0.397267	-0.444328	0.388	-0.421454	0.397462
-0.466234	-0.458142	-0.314159	-0.448858	-0.508605	-0.479491	0.366983	-0.373927	0.408647	0.225499	-0.433596	0.466573	-0.254438	-0.345961	-0.350824	-0.428879	-0.468017	-0.41655	0.468009	0.446809	-0.452234	0.458848	0.27591	-0.364019	0.479262	-0.437743	-0.369963	-0.394463	-0.484277	0.382142	-0.281187	0.389493
-0.416343	-0.457231	-0.407188	-0.411612	-0.0287037	-0.391753	0.37478	-0.420841	0.442374	0.528314	-0.46107	0.413785	-0.4452	-0.388417	-0.373868	-0.436474	-0.428404	-0.428182	0.455599	0.372096	-0.446441	0.452692	0.465554	-0.37917	0.495155	-0.476303	-0.401822	-0.402203	-0.391782	0.445801	-0.50205	0.432134
-0.402001	-0.21248	-0.442315	-0.343648	0.0147788	-0.359386	0.416502	-0.405209	0.430906	0.302588	-0.378196	0.38465	-0.425177	-0.422768	-0.347174	-0.397773	-0.432065	-0.432056	0.408061	0.335933	-0.356521	0.459806	0.36019	-0.339792	0.485156	-0.286272	-0.376967	-0.321053	-0.449688	0.429825	-0.391606	0.444272
-0.337546	-0.304306	-0.417734	-0.366519	-0.501983	-0.388132	0.32445	-0.327215	0.351533	0.335095	-0.38079	0.403658	-0.301004	-0.345242	-0.342683	-0.34066	-0.362015	-0.397241	0.346791	0.369146	-0.375673	0.369953	0.383088	-0.331088	0.326616	-0.374623	-0.379177	-0.265828	-0.333833	0.37923	-0.333288	0.324196
-0.314112	0.257031	-0.390694	-0.32541	-0.956155	-0.0820338	0.230793	-0.314976	0.196362	0.363671	-0.402147	0.380244	-0.447177	-0.336338	-0.22147	-0.314413	-0.417295	-0.291293	0.347223	0.370401	-0.377678	0.289939	0.474714	-0.474878	-0.256127	-0.284067	-0.349611	-0.170444	-0.394145	0.298842	0.0148938	-0.0601098
-0.417825	-0.426094	-0.387343	-0.388401	-0.39763	-0.452565	0.394855	-0.43854	0.411734	0.471415	-0.473836	0.410076	-0.428417	-0.44064	-0.475194	-0.490594	-0.453014	-0.475432	0.458999	0.443088	-0.488353	0.403746	0.450467	-0.40107	0.344598	-0.365471	-0.453091	-0.379964	-0.393085	0.484247	-0.399535	0.359454
-0.353138	-0.54977	-0.376485	-0.438677	-0.356867	-0.425863	0.459832	-0.473645	0.465236	0.457617	-0.420156	0.395009	-0.391769	-0.458405	-0.457144	-0.346771	-0.3834	-0.408869	0.376652	0.396525	-0.458489	0.366931	0.388189	-0.41363	0.451344	-0.395833	-0.394392	-0.447024	-0.441299	0.452807	-0.395246	0.341829
-0.451706	-0.254183	-0.338433	-0.401434	-0.620227	-0.435627	0.39608	-0.413985	0.434404	0.381836	-0.399259	0.397532	-0.478403	-0.380191	-0.459667	-0.402969	-0.353591	-0.35883	0.454722	0.425178	-0.375828	0.35878	0.412647	-0.403447	0.509359	-0.4189	-0.412095	-0.36769	-0.425547	0.431041	-0.416836	0.413994
-0.387944	-0.361162	-0.41007	-0.456338	-0.601508	-0.47022	0.406117	-0.375402	0.411942	0.446253	-0.38523	0.419556	-0.442671	-0.428713	-0.359887	-0.457977	-0.434029	-0.419553	0.348017	0.387006	-0.387795	0.387873	0.362747	-0.390884	0.452293	-0.416955	-0.445205	-0.362235	-0.438935	0.452758	-0.309217	0.37238
-0.412626	-0.458933	-0.379872	-0.445172	-0.178307	-0.507044	0.484631	-0.410271	0.329347	0.285755	-0.462005	0.490424	-0.435025	-0.406676	-0.389171	-0.414793	-0.488387	-0.430775	0.383867	0.498214	-0.377973	0.506658	0.381754	-0.495371	0.515223	-0.47712	-0.408132	-0.419051	-0.441789	0.434149	-0.286338	0.489209
-0.337685	-0.159686	-0.435533	-0.393077	-0.745749	-0.27743	0.344177	-0.407384	0.297785	0.293112	-0.388067	0.420007	-0.445959	-0.347221	-0.370551	-0.413991	-0.363352	-0.353422	0.3846	0.451814	-0.447347	0.449978	0.36463	-0.40153	0.344802	-0.40239	-0.405271	-0.372256	-0.46114	0.369378	-0.30584	0.204727
-0.449261	-0.216439	-0.363463	-0.454495	-0.134047	-0.432905	0.456302	-0.393939	0.379444	0.542166	-0.463152	0.392108	-0.508211	-0.387313	-0.433774	-0.434843	-0.350578	-0.388042	0.408629	0.361062	-0.420664	0.32627	0.489207	-0.340069	0.411142	-0.479987	-0.414137	-0.351567	-0.436574	0.38576	-0.475881	0.406469
-0.36208	-0.490192	-0.391479	-0.41889	-0.139072	-0.405552	0.397768	-0.386901	0.451046	0.333648	-0.428658	0.439858	-0.324223	-0.35716	-0.412917	-0.468175	-0.382219	-0.455688	0.423144	0.382398	-0.397126	0.334865	0.4083	-0.354994	0.408616	-0.43837	-0.427	-0.38888	-0.462476	0.451404	-0.394969	0.403181
-0.39444	-0.480056	-0.386033	-0.375594	-0.309006	-0.408951	0.453363	-0.467489	0.386917	0.356285	-0.467438	0.480041	-0.454002	-0.416067	-0.431017	-0.446334	-0.416069	-0.374855	0.45897	0.39125	-0.38601	0.46994	0.396897	-0.376831	0.474265	-0.39774	-0.433747	-0.371829	-0.376518	0.448556	-0.441194	0.422265
-0.509383	-0.540132	-0.442963	-0.396918	-0.21871	-0.528733	0.43778	-0.462186	0.392133	0.330924	-0.455512	0.433194	-0.410367	-0.4152	-0.451277	-0.392898	-0.470651	-0.43432	0.409835	0.488223	-0.478418	0.49106	0.390401	-0.509781	0.247339	-0.423518	-0.506031	-0.47596	-0.462061	0.438455	-0.363029	0.33773
-0.457447	-0.259438	-0.344072	-0.394567	-0.535632	-0.472965	0.33176	-0.384452	0.333281	0.412566	-0.377549	0.381586	-0.326475	-0.401527	-0.422559	-0.376313	-0.433969	-0.458	0.354485	0.402989	-0.422995	0.427036	0.432053	-0.38855	0.49407	-0.41476	-0.480633	-0.376888	-0.430569	0.425202	-0.326286	0.508277
-0.439895	-0.536126	-0.50753	-0.341126	0.0308148	-0.417248	0.38571	-0.451983	0.404649	0.494445	-0.417735	0.419606	-0.355798	-0.512147	-0.392736	-0.471251	-0.436644	-0.398932	0.495203	0.318177	-0.394714	0.371697	0.424962	-0.405397	0.240251	-0.365315	-0.48019	-0.46449	-0.455719	0.448339	-0.389523	0.241734
-0.387341	-0.0851449	-0.338741	-0.484738	-0.878304	-0.311332	0.381662	-0.359052	0.376408	0.512438	-0.455511	0.41243	-0.534791	-0.453925	-0.345672	-0.475005	-0.444499	-0.41137	0.442954	0.496459	-0.481101	0.401905	0.443818	-0.411372	0.27046	-0.360105	-0.399568	-0.346955	-0.4603	0.52114	-0.178232	0.303642
-0.383653	-0.393242	-0.426129	-0.395324	-0.369134	-0.434705	0.409876	-0.376977	0.462922	0.353837	-0.383277	0.466951	-0.46199	-0.427006	-0.440827	-0.430727	-0.45988	-0.410248	0.357713	0.439816	-0.469065	0.436194	0.403007	-0.392079	0.419879	-0.374965	-0.435024	-0.456606	-0.414045	0.448164	-0.442277	0.277688
-0.398767	-0.321515	-0.336311	-0.411183	-0.676114	-0.470771	0.482343	-0.379063	0.385217	0.453509	-0.39213	0.405953	-0.411782	-0.437538	-0.423518	-0.473402	-0.389517	-0.39871	0.380111	0.465393	-0.4283	0.395124	0.468855	-0.462233	0.400784	-0.402376	-0.418322	-0.406683	-0.486412	0.388332	-0.327398	0.483025
-0.48781	-0.433569	-0.368804	-0.430022	-0.065829	-0.467467	0.454591	-0.395579	0.465318	0.461434	-0.451952	0.491269	-0.344701	-0.506224	-0.391899	-0.494568	-0.420626	-0.392144	0.513222	0.365349	-0.417355	0.422143	0.431616	-0.401432	0.418046	-0.39614	-0.47403	-0.46858	-0.39352	0.394359	-0.423637	0.369268
-0.405638	-0.439274	-0.436666	-0.407741	0.00965393	-0.380533	0.428898	-0.474409	0.364315	0.322513	-0.388057	0.398205	-0.358972	-0.468197	-0.420887	-0.419986	-0.348287	-0.374616	0.450495	0.311075	-0.431739	0.308363	0.37794	-0.449865	0.449833	-0.441492	-0.439416	-0.424582	-0.387356	0.398747	-0.465312	0.388016
-0.212381	0.123292	-0.290149	-0.341815	-0.769004	-0.219263	0.294	-0.327078	0.253157	0.350517	-0.309463	0.304952	-0.439004	-0.349972	-0.325298	-0.330424	-0.363578	-0.367433	0.316247	0.330383	-0.377912	0.341522	0.391535	-0.251329	0.133146	-0.304479	-0.361573	-0.274867	-0.398875	0.295484	-0.140927	0.358455
-0.466537	-0.464511	-0.370745	-0.400041	-0.366276	-0.414378	0.506843	-0.409983	0.410175	0.383658	-0.437987	0.39681	-0.343931	-0.391684	-0.484923	-0.414292	-0.480564	-0.486303	0.458421	0.40112	-0.467437	0.511246	0.448816	-0.417487	0.487688	-0.441877	-0.476285	-0.402658	-0.431721	0.418441	-0.394264	0.435313
-0.406112	-0.454161	-0.408125	-0.395689	-0.200637	-0.439947	0.367223	-0.468991	0.50505	0.397352	-0.488454	0.442855	-0.377731	-0.473461	-0.455453	-0.427506	-0.365664	-0.48208	0.432027	0.411427	-0.47717	0.386766	0.391067	-0.468264	0.487971	-0.474331	-0.44846	-0.40423	-0.37242	0.357108	-0.476469	0.342387
-0.4244	-0.408729	-0.334039	-0.368571	-0.237916	-0.346093	0.367575	-0.410325	0.429864	0.410042	-0.413189	0.406171	-0.430434	-0.362539	-0.322592	-0.341806	-0.423378	-0.400555	0.356329	0.414945	-0.36565	0.309932	0.309392	-0.371388	0.356517	-0.394134	-0.380121	-0.387046	-0.350867	0.355435	-0.327549	0.373474
-0.358898	-0.467189	-0.424692	-0.344942	0.19886	-0.323239	0.413637	-0.454026	0.428329	0.339583	-0.382341	0.409485	-0.337059	-0.330753	-0.353837	-0.408363	-0.334851	-0.415335	0.361785	0.306993	-0.421215	0.413705	0.403597	-0.36689	0.447269	-0.375478	-0.33975	-0.404652	-0.426965	0.401918	-0.376627	0.295435
-0.497095	-0.586049	-0.392926	-0.458766	-0.188633	-0.481282	0.489622	-0.482388	0.42846	0.457591	-0.435662	0.456461	-0.517036	-0.470265	-0.452084	-0.442135	-0.463286	-0.496894	0.472	0.456591	-0.397005	0.380328	0.471373	-0.413959	0.346994	-0.438075	-0.504098	-0.477675	-0.399121	0.379728	-0.493338	0.242986
-0.361889	-0.31275	-0.407273	-0.376591	-0.0588908	-0.446998	0.435436	-0.364831	0.365096	0.333769	-0.420568	0.3869	-0.334777	-0.354853	-0.398962	-0.394395	-0.363738	-0.381127	0.351959	0.368821	-0.350067	0.356258	0.341498	-0.439592	0.44467	-0.387237	-0.430423	-0.404928	-0.422334	0.375758	-0.33453	0.395904
-0.405883	-0.539841	-0.386447	-0.491318	-0.296311	-0.451291	0.472092	-0.457469	0.40056	0.345479	-0.383045	0.454012	-0.306356	-0.482486	-0.397964	-0.428888	-0.395121	-0.419581	0.411371	0.46831	-0.396315	0.387425	0.452027	-0.382853	0.433967	-0.390144	-0.426891	-0.459006	-0.443887	0.413054	-0.435298	0.510289
-0.378085	-0.454916	-0.408511	-0.37563	-0.606632	-0.382625	0.471871	-0.425482	0.352561	0.49623	-0.441283	0.449403	-0.405393	-0.465739	-0.447384	-0.371555	-0.386291	-0.46783	0.372589	0.4284	-0.435976	0.461534	0.406882	-0.43193	0.515198	-0.368131	-0.458898	-0.390743	-0.428216	0.3931	-0.333696	0.419252
-0.422755	-0.267435	-0.410042	-0.357654	-0.582227	-0.418881	0.425145	-0.423518	0.395856	0.341041	-0.427633	0.380779	-0.329789	-0.420169	-0.373827	-0.39908	-0.380557	-0.44258	0.408671	0.409942	-0.42521	0.414201	0.407217	-0.472139	0.364579	-0.439924	-0.384456	-0.439943	-0.443839	0.441331	-0.454931	0.436889
-0.467504	-0.344081	-0.431478	-0.460248	-0.270897	-0.478203	0.475669	-0.429349	0.418498	0.332824	-0.408102	0.447357	-0.387943	-0.421339	-0.484567	-0.435221	-0.396049	-0.417168	0.452355	0.387635	-0.392734	0.42692	0.46509	-0.374921	0.438352	-0.413178	-0.458604	-0.484795	-0.397534	0.475283	-0.418932	0.473682
-0.446509	-0.35519	-0.419986	-0.363903	-0.125737	-0.408661	0.395382	-0.377861	0.396753	0.393094	-0.394176	0.433977	-0.293914	-0.395614	-0.442132	-0.421163	-0.343446	-0.399396	0.353779	0.297145	-0.410093	0.399629	0.376849	-0.368276	0.348325	-0.304758	-0.318778	-0.350163	-0.350099	0.411405	-0.508208	0.293483
-0.368787	0.0778982	-0.371863	-0.413316	-0.889778	-0.346579	0.468865	-0.42311	0.374106	0.402091	-0.446862	0.438927	-0.533518	-0.403722	-0.368403	-0.372549	-0.362534	-0.445558	0.259262	0.527776	-0.457287	0.482352	0.385139	-0.347892	0.305573	-0.487099	-0.437803	-0.260468	-0.398978	0.524979	-0.395843	0.156317
-0.450728	-0.170792	-0.467107	-0.427964	-0.0946838	-0.443182	0.453003	-0.465818	0.465657	0.368029	-0.467325	0.387671	-0.338221	-0.443168	-0.435644	-0.464468	-0.351905	-0.390858	0.491774	0.348357	-0.459119	0.255368	0.44295	-0.37653	0.406171	-0.501904	-0.4036	-0.465837	-0.429784	0.374182	-0.555382	0.372639
-0.449892	-0.448857	-0.329575	-0.358438	-0.315538	-0.423167	0.391061	-0.47651	0.377127	0.36969	-0.45625	0.382956	-0.328231	-0.43652	-0.430732	-0.384225	-0.409821	-0.340539	0.394178	0.401942	-0.439207	0.411626	0.416645	-0.422537	0.478788	-0.412383	-0.384208	-0.432913	-0.421304	0.385459	-0.384385	0.334607
-0.383459	-0.437368	-0.466554	-0.498886	-0.686962	-0.461686	0.444692	-0.366208	0.372619	0.504796	-0.380279	0.385787	-0.421826	-0.440113	-0.483322	-0.443288	-0.432442	-0.394753	0.418767	0.425434	-0.466743	0.384299	0.485485	-0.399332	0.410704	-0.421601	-0.423772	-0.441395	-0.44809	0.416049	-0.300753	0.371414
-0.414408	-0.427194	-0.380843	-0.488739	-0.365014	-0.48752	0.510205	-0.408432	0.465962	0.338445	-0.473066	0.421208	-0.444412	-0.452575	-0.478005	-0.429019	-0.465908	-0.418634	0.408402	0.393541	-0.395547	0.39977	0.399599	-0.37514	0.340542	-0.416547	-0.444579	-0.50466	-0.503964	0.398111	-0.392081	0.3774
-0.310491	-0.55584	-0.426709	-0.443727	-0.166568	-0.2848	0.397936	-0.396894	0.459508	0.299441	-0.308728	0.300982	-0.286709	-0.441778	-0.428171	-0.438793	-0.340658	-0.377823	0.403054	0.28615	-0.346195	0.330331	0.429849	-0.425532	0.49403	-0.349985	-0.445678	-0.401756	-0.435804	0.29614	-0.279011	0.267784
-0.409051	-0.416499	-0.470367	-0.430998	-0.370503	-0.497489	0.425212	-0.486267	0.399414	0.390905	-0.460183	0.486797	-0.532374	-0.404734	-0.454732	-0.48963	-0.442686	-0.39869	0.408713	0.42298	-0.446557	0.408563	0.511986	-0.462922	0.381939	-0.424744	-0.405575	-0.403885	-0.458893	0.379196	-0.419495	0.415542
